Date_Key,Scenario_ID,Division_ID,Cost_Center_ID,GL_Account_ID,Amount_EUR
20200331,BUD,DIV03,CC10,PL014,-93599.49
20200331,BUD,DIV03,CC04,PL020,-586164.46
20200331,BUD,DIV03,CC07,PL021,-314361.32
20200331,BUD,DIV03,CC07,PL022,-228518.17
20200331,BUD,DIV03,CC06,PL023,-407880.0
20200331,BUD,DIV03,CC07,PL024,-495931.42
20200331,BUD,DIV03,CC09,PL025,-92870.05
20200331,BUD,DIV03,CC07,PL030,-272256.69
20200331,BUD,DIV03,CC07,PL031,18295.93
20200331,BUD,DIV03,CC07,PL032,-16017.82
20200331,BUD,DIV03,CC07,PL033,-9036.12
20200331,BUD,DIV03,CC07,PL040,-572019.33
20200430,ACT,DIV01,CC04,PL001,15556784.38
20200430,ACT,DIV01,CC04,PL002,-466703.53
20200430,ACT,DIV01,CC01,PL010,-4630765.63
20200430,ACT,DIV01,CC01,PL011,-1852306.25
20200430,ACT,DIV01,CC01,PL012,-1262936.08
20200430,ACT,DIV01,CC08,PL013,-505174.43
20200430,ACT,DIV01,CC10,PL014,-168391.48
20200430,ACT,DIV01,CC04,PL020,-991017.58
20200430,ACT,DIV01,CC07,PL021,-522402.92
20200430,ACT,DIV01,CC07,PL022,-383631.18
20200430,ACT,DIV01,CC06,PL023,-667767.17
20200430,ACT,DIV01,CC07,PL024,-889588.49
20200430,ACT,DIV01,CC09,PL025,-148841.79
20200430,ACT,DIV01,CC07,PL030,-475612.98
20200430,ACT,DIV01,CC07,PL031,30572.84
20200430,ACT,DIV01,CC07,PL032,-73090.09
20200430,ACT,DIV01,CC07,PL033,-14555.75
20200430,ACT,DIV01,CC07,PL040,-709680.12
20200430,ACT,DIV02,CC05,PL001,10371189.58
20200430,ACT,DIV02,CC05,PL002,-311135.69
20200430,ACT,DIV02,CC02,PL010,-3087177.09
20200430,ACT,DIV02,CC02,PL011,-1234870.84
20200430,ACT,DIV02,CC02,PL012,-841957.39
20200430,ACT,DIV02,CC08,PL013,-336782.96
20200430,ACT,DIV02,CC10,PL014,-112260.99
20200430,ACT,DIV02,CC04,PL020,-660678.39
20200430,ACT,DIV02,CC07,PL021,-348268.61
20200430,ACT,DIV02,CC07,PL022,-255754.12
20200430,ACT,DIV02,CC06,PL023,-445178.12
20200430,ACT,DIV02,CC07,PL024,-593058.99
20200430,ACT,DIV02,CC09,PL025,-99227.86
20200430,ACT,DIV02,CC07,PL030,-317075.32
20200430,ACT,DIV02,CC07,PL031,20381.9
20200430,ACT,DIV02,CC07,PL032,-48726.73
20200430,ACT,DIV02,CC07,PL033,-9703.83
20200430,ACT,DIV02,CC07,PL040,-473120.08
20200430,ACT,DIV03,CC05,PL001,8642657.99
20200430,ACT,DIV03,CC05,PL002,-259279.74
20200430,ACT,DIV03,CC03,PL010,-2572647.57
20200430,ACT,DIV03,CC03,PL011,-1029059.03
20200430,ACT,DIV03,CC03,PL012,-701631.16
20200430,ACT,DIV03,CC08,PL013,-280652.46
20200430,ACT,DIV03,CC10,PL014,-93550.82
20200430,ACT,DIV03,CC04,PL020,-550565.32
20200430,ACT,DIV03,CC07,PL021,-290223.84
20200430,ACT,DIV03,CC07,PL022,-213128.43
20200430,ACT,DIV03,CC06,PL023,-370981.76
20200430,ACT,DIV03,CC07,PL024,-494215.83
20200430,ACT,DIV03,CC09,PL025,-82689.88
20200430,ACT,DIV03,CC07,PL030,-264229.44
20200430,ACT,DIV03,CC07,PL031,16984.91
20200430,ACT,DIV03,CC07,PL032,-40605.61
20200430,ACT,DIV03,CC07,PL033,-8086.53
20200430,ACT,DIV03,CC07,PL040,-394266.73
20200430,BUD,DIV01,CC04,PL001,15855337.99
20200430,BUD,DIV01,CC04,PL002,-475660.14
20200430,BUD,DIV01,CC01,PL010,-4605861.34
20200430,BUD,DIV01,CC01,PL011,-1842344.54
20200430,BUD,DIV01,CC01,PL012,-1256144.0
20200430,BUD,DIV01,CC08,PL013,-502457.6
20200430,BUD,DIV01,CC10,PL014,-167485.87
20200430,BUD,DIV01,CC04,PL020,-998637.13
20200430,BUD,DIV01,CC07,PL021,-540920.61
20200430,BUD,DIV01,CC07,PL022,-382166.66
20200430,BUD,DIV01,CC06,PL023,-685949.45
20200430,BUD,DIV01,CC07,PL024,-891692.25
20200430,BUD,DIV01,CC09,PL025,-150569.39
20200430,BUD,DIV01,CC07,PL030,-474469.55
20200430,BUD,DIV01,CC07,PL031,31406.78
20200430,BUD,DIV01,CC07,PL032,-46092.32
20200430,BUD,DIV01,CC07,PL033,-15387.26
20200430,BUD,DIV01,CC07,PL040,-798253.87
20200430,BUD,DIV02,CC05,PL001,10570225.33
20200430,BUD,DIV02,CC05,PL002,-317106.76
20200430,BUD,DIV02,CC02,PL010,-3070574.23
20200430,BUD,DIV02,CC02,PL011,-1228229.69
20200430,BUD,DIV02,CC02,PL012,-837429.33
20200430,BUD,DIV02,CC08,PL013,-334971.73
20200430,BUD,DIV02,CC10,PL014,-111657.24
20200430,BUD,DIV02,CC04,PL020,-665758.08
20200430,BUD,DIV02,CC07,PL021,-360613.74
20200430,BUD,DIV02,CC07,PL022,-254777.77
20200430,BUD,DIV02,CC06,PL023,-457299.63
20200430,BUD,DIV02,CC07,PL024,-594461.5
20200430,BUD,DIV02,CC09,PL025,-100379.59
20200430,BUD,DIV02,CC07,PL030,-316313.03
20200430,BUD,DIV02,CC07,PL031,20937.85
20200430,BUD,DIV02,CC07,PL032,-30728.22
20200430,BUD,DIV02,CC07,PL033,-10258.17
20200430,BUD,DIV02,CC07,PL040,-532169.25
20200430,BUD,DIV03,CC05,PL001,8808521.11
20200430,BUD,DIV03,CC05,PL002,-264255.63
20200430,BUD,DIV03,CC03,PL010,-2558811.86
20200430,BUD,DIV03,CC03,PL011,-1023524.74
20200430,BUD,DIV03,CC03,PL012,-697857.78
20200430,BUD,DIV03,CC08,PL013,-279143.11
20200430,BUD,DIV03,CC10,PL014,-93047.7
20200430,BUD,DIV03,CC04,PL020,-554798.4
20200430,BUD,DIV03,CC07,PL021,-300511.45
20200430,BUD,DIV03,CC07,PL022,-212314.81
20200430,BUD,DIV03,CC06,PL023,-381083.03
20200430,BUD,DIV03,CC07,PL024,-495384.58
20200430,BUD,DIV03,CC09,PL025,-83649.66
20200430,BUD,DIV03,CC07,PL030,-263594.19
20200430,BUD,DIV03,CC07,PL031,17448.21
20200430,BUD,DIV03,CC07,PL032,-25606.85
20200430,BUD,DIV03,CC07,PL033,-8548.48
20200430,BUD,DIV03,CC07,PL040,-443474.37
20200531,ACT,DIV01,CC04,PL001,16199103.32
20200531,ACT,DIV01,CC04,PL002,-485973.1
20200531,ACT,DIV01,CC01,PL010,-4851796.5
20200531,ACT,DIV01,CC01,PL011,-1940718.6
20200531,ACT,DIV01,CC01,PL012,-1323217.23
20200531,ACT,DIV01,CC08,PL013,-529286.89
20200531,ACT,DIV01,CC10,PL014,-176428.96
20200531,ACT,DIV01,CC04,PL020,-1036767.38
20200531,ACT,DIV01,CC07,PL021,-552488.33
20200531,ACT,DIV01,CC07,PL022,-394577.06
20200531,ACT,DIV01,CC06,PL023,-703492.47
20200531,ACT,DIV01,CC07,PL024,-879194.35
20200531,ACT,DIV01,CC09,PL025,-158465.36
20200531,ACT,DIV01,CC07,PL030,-477456.15
20200531,ACT,DIV01,CC07,PL031,32081.54
20200531,ACT,DIV01,CC07,PL032,-20058.76
20200531,ACT,DIV01,CC07,PL033,-15313.11
20200531,ACT,DIV01,CC07,PL040,-752066.17
20200531,ACT,DIV02,CC05,PL001,10799402.21
20200531,ACT,DIV02,CC05,PL002,-323982.07
20200531,ACT,DIV02,CC02,PL010,-3234531.0
20200531,ACT,DIV02,CC02,PL011,-1293812.4
20200531,ACT,DIV02,CC02,PL012,-882144.82
20200531,ACT,DIV02,CC08,PL013,-352857.93
20200531,ACT,DIV02,CC10,PL014,-117619.31
20200531,ACT,DIV02,CC04,PL020,-691178.25
20200531,ACT,DIV02,CC07,PL021,-368325.55
20200531,ACT,DIV02,CC07,PL022,-263051.37
20200531,ACT,DIV02,CC06,PL023,-468994.98
20200531,ACT,DIV02,CC07,PL024,-586129.57
20200531,ACT,DIV02,CC09,PL025,-105643.57
20200531,ACT,DIV02,CC07,PL030,-318304.1
20200531,ACT,DIV02,CC07,PL031,21387.69
20200531,ACT,DIV02,CC07,PL032,-13372.51
20200531,ACT,DIV02,CC07,PL033,-10208.74
20200531,ACT,DIV02,CC07,PL040,-501377.45
20200531,ACT,DIV03,CC05,PL001,8999501.85
20200531,ACT,DIV03,CC05,PL002,-269985.06
20200531,ACT,DIV03,CC03,PL010,-2695442.5
20200531,ACT,DIV03,CC03,PL011,-1078177.0
20200531,ACT,DIV03,CC03,PL012,-735120.68
20200531,ACT,DIV03,CC08,PL013,-294048.27
20200531,ACT,DIV03,CC10,PL014,-98016.09
20200531,ACT,DIV03,CC04,PL020,-575981.88
20200531,ACT,DIV03,CC07,PL021,-306937.96
20200531,ACT,DIV03,CC07,PL022,-219209.48
20200531,ACT,DIV03,CC06,PL023,-390829.15
20200531,ACT,DIV03,CC07,PL024,-488441.31
20200531,ACT,DIV03,CC09,PL025,-88036.31
20200531,ACT,DIV03,CC07,PL030,-265253.42
20200531,ACT,DIV03,CC07,PL031,17823.08
20200531,ACT,DIV03,CC07,PL032,-11143.76
20200531,ACT,DIV03,CC07,PL033,-8507.28
20200531,ACT,DIV03,CC07,PL040,-417814.54
20200531,BUD,DIV01,CC04,PL001,16471828.96
20200531,BUD,DIV01,CC04,PL002,-494154.87
20200531,BUD,DIV01,CC01,PL010,-4884064.43
20200531,BUD,DIV01,CC01,PL011,-1953625.77
20200531,BUD,DIV01,CC01,PL012,-1332017.57
20200531,BUD,DIV01,CC08,PL013,-532807.03
20200531,BUD,DIV01,CC10,PL014,-177602.34
20200531,BUD,DIV01,CC04,PL020,-1026507.35
20200531,BUD,DIV01,CC07,PL021,-554894.41
20200531,BUD,DIV01,CC07,PL022,-399486.54
20200531,BUD,DIV01,CC06,PL023,-706790.36
20200531,BUD,DIV01,CC07,PL024,-881154.25
20200531,BUD,DIV01,CC09,PL025,-155949.25
20200531,BUD,DIV01,CC07,PL030,-484115.02
20200531,BUD,DIV01,CC07,PL031,32636.17
20200531,BUD,DIV01,CC07,PL032,-32024.35
20200531,BUD,DIV01,CC07,PL033,-15769.06
20200531,BUD,DIV01,CC07,PL040,-804580.71
20200531,BUD,DIV02,CC05,PL001,10981219.31
20200531,BUD,DIV02,CC05,PL002,-329436.58
20200531,BUD,DIV02,CC02,PL010,-3256042.95
20200531,BUD,DIV02,CC02,PL011,-1302417.18
20200531,BUD,DIV02,CC02,PL012,-888011.71
20200531,BUD,DIV02,CC08,PL013,-355204.69
20200531,BUD,DIV02,CC10,PL014,-118401.56
20200531,BUD,DIV02,CC04,PL020,-684338.23
20200531,BUD,DIV02,CC07,PL021,-369929.6
